item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score
2783,de,environment,noun,e__________,Umgebung,Wir müssen den Arbeitern eine sichere Arbeitsumgebung gewährleisten.,-0.40442112
2784,de,wrap,verb,w___,einpacken,"Kannst du mir helfen, die Geschenke einzupacken?",0.986489827
2785,de,physical,adjective,p_______,körperlich,Körperliche Aktivität ist wichtig.,-0.113110399
2786,de,item,noun,i___,Artikel,Manche Menschen zahlen sehr hohe Preise für Luxusartikel.,0.42031382
2787,de,beg,verb,b__,jdn bitten,"Ich bitte dich, gib mir eine zweite Chance.",0.167164703
2788,de,inspirational,adjective,i____________,inspirierend,Die Musik ist inspirierend.,-2.584179839
2789,de,relative,adjective,r_______,verhältnismäßig,"Wenn man sich etwas Zeit dafür nimmt, dann ist diese Aufgabe verhältnismäßig einfach im Vergleich zu den anderen.",-0.440490544
2790,de,frankly,adverb,f______,"ehrlich, offen gesagt","Offen gesagt, ich bin davon überhaupt nicht überzeugt.",-1.146533343
2791,de,affected,adjective,a_______,"affektiert, gekünstelt",Sein affektiertes Benehmen störte alle.,-1.11765115
2792,de,turkey,noun,t_____,Truthahn,Zum Erntedankfest wurde natürlich ein Truthahn aufgetischt.,1.044332472
2793,de,slam,verb,s___,knallen,Er verließ stürmisch den Raum und knallte die Tür hinter sich zu.,-1.652628237
2794,de,sucker,noun,s_____,Trottel,Ich bin so ein Trottel - ich bin schon wieder hereingelegt worden!  ,-3.753447906
2795,de,particle,noun,p_______,Körnchen,Staubkörnchen bilden sich auf der Kommode.,-2.185237528
2796,de,inform,verb,i_____,jdn informieren,"Sobald wir mehr wissen, werden wir dich darüber informieren.",2.602848199
2797,de,weight,noun,w_____,Gewicht,Obst wird meistens nach Gewicht verkauft.,2.167990685
2798,de,shallow,adjective,s______,flach,"Bitte bleib beim flachen Ende des Pools, weil du noch nicht so gut schwimmen kannst.",-1.246081087
2799,de,instrumental,adjective,i___________,maßgeblich,"Ihre Expertise war maßgeblich, um das Projekt zum Abschluss zu bringen.",-5.246828745
2800,de,indoor,adjective,i_____,Hallen-,Lass uns in ein Hallenbad schwimmen gehen.,-0.234193197
2801,de,childbirth,noun,c_________,Entbindung,Eine Entbindung kann zahlreiche Stunden dauern. ,-2.345581647
2802,de,ultimate,adjective,u_______,endgültig,Die endgültige Entscheidung bleibt den Eltern vorbehalten.,-0.962808519
2803,de,cemetery,noun,c_______,Friedhof,Auf einem Friedhof sind Menschen begraben. ,-1.841193782
2804,de,doorway,noun,d______,"Türeingang, Eingangsbereich","Als ich nach Hause kam, empfing mich mein Mann im Türeingang.",-1.05002502
2805,de,rural,adjective,r____,ländlich,Gerade in ländlichen Regionen muss man auch für ein abwechslungsreiches kulturelles Angebot sorgen.,-0.414645851
2806,de,important,adjective,i________,wichtig,"Es ist wichtig, dass du pünktlich zum Unterricht erscheinst.",1.683902972
2807,de,attached,adjective,a_______,"angehängt, an etw hängen",Bitte füllen Sie die angehängten Formulare aus.,-0.534408927
2808,de,mention,noun,m______,erwähnt werden,Der Autor wurde während der ganzen Konferenz nicht erwähnt.,0.84436672
2809,de,unspoken,adjective,u_______,unausgesprochen,Ein unausgesprochener Verdacht gegen ihn hing in der Luft.,-0.839067283
2810,de,lie,noun,l__,Lüge,Er verbreitet nur Lügen.,1.6886367
2811,de,liberal,adjective,l______,"tolerant, aufgeschlossen (nicht: tolerant)",Wir möchten unser Kind tolerant erziehen.,-2.196741676
2812,de,protection,noun,p_________,Schutz,Eine Hütte bietet Schutz vor Unwetter und Regen.,0.145054979
2813,de,widely,adverb,w_____,weithin,Diese Produkte sind heutzutage weithin erhältlich.,-1.826960782
2814,de,law,noun,l__,Gesetz,Das neue Gesetz wird bald in Kraft treten.,3.612345928
2815,de,limited,adjective,l______,begrenzt,Wir bieten eine begrenzte Anzahl von Studienplätzen an.,0.758409492
2816,de,fraction,noun,f_______,Bruchteil,Sein Vermögen wird nur noch auf einen Bruchteil seines ursprünglichen Werts geschätzt.,-1.936583121
2817,de,actually,adverb,a_______,eigentlich,Was ist denn eigentlich passiert?,0.065920228
2818,de,cheer,verb,c____,vor Freude jubeln,Sie jubeln vor Freude.,-0.630771066
2819,de,smartphone,noun,s_________,Smartphone,Du solltest dein Geld wirklich nicht schon wieder für ein Smartphone ausgeben.,2.292360019
2820,de,pm,adverb,p_,"Abkürzung für nachmittags, abends",Wir treffen uns dann später um 5 Uhr nachmittags im Pub.,1.352295328
2821,de,branch,noun,b_____,"Ast, Zweig (nicht: twig)",Ein Ast des Baumes ist während des Sturmes abgebrochen.,-0.284779463
2822,de,atmosphere,noun,a_________,Atmosphäre,Die Astmosphäre der Erde ist stark verschmutzt.,0.08501903
2823,de,turn,noun,t___,Drehung,Mit einer einzelnen Drehung ließ sich die Schraube lösen.,0.750015311
2824,de,dolphin,noun,d______,Delfin,Wir haben wilde Flussdelfine gefüttert.,0.196130696
2825,de,pressure,noun,p_______,Druck,Die Bevölkerung übte immer größeren Druck gegen die Regierung aus.,0.845255757
2826,de,therefore,adverb,t________,deshalb,Sie ist erst 15 und darf deshalb noch nicht selbst fahren.,0.033861161
2827,de,thigh,noun,t____,Oberschenkel,Mein linker Oberschenkel schmerzt.,-1.514236665
2828,de,brownie,noun,b______,Brownie,Ich mag Brownies lieber als Muffins.,1.258459652
2829,de,pictured,adjective,p_______,abgebildet,Die abgebildete Figur sitzt auf einem großen Felsbrocken.,-0.829526571
2830,de,paste,verb,p____,etw kleben,Sie klebt die Kopie in ihr Heft.,-1.944721244
2831,de,washroom,noun,w_______,Toilette,"Wo ist hier die Toilette, bitte?",-0.942801593
2832,de,divine,adjective,d_____,"göttlich, heilig",Der Kuchen schmeckt göttlich!,-1.617863882
2833,de,decide,verb,d_____,sich entscheiden,"Ich kann mich nicht entscheiden, welches Kleid ich anziehen soll. ",0.966328246
2834,de,indeed,adverb,i_____,in der Tat,Das sind in der Tat schlechte Nachrichten!,0.752231322
2835,de,weird,adjective,w____,seltsam,Vorgestern hatte ich einen seltsamen Traum.,-0.033164782
2836,de,guide,verb,g____,jdn führen,Der Mann führte sie durch das dunkle Dorf.,0.757695556
2837,de,determined,adjective,d_________,entschlossen,Er ist ein starker und entschlossener junger Mann.,-1.685481875
2838,de,congressional,adjective,c____________,"Kongress-,",Die Kongressabgeordneten treffen sich heute zu einer Versammlung.,-3.643662564
2839,de,delighted,adjective,d________,"hocherfreut, vergnügt",Ich bin hocherfreut über deinen Besuch.,-0.281164429
2840,de,responsible,adjective,r__________,verantwortlich,Eltern sind für die Sicherheit ihrer Kinder verantwortlich.,-0.106456347
2841,de,rare,adjective,r___,selten,Es handelt sich um eine besonders seltene Pflanzenart.,2.103000543
2842,de,gymnastics,noun,g_________,Turnen,Das Turnen macht den Kinder Spaß.,0.420302315
2843,de,still,adverb,s____,immer noch,Er ist immer noch einer der beliebtesten Entertainer im deutschen Fernsehen.,1.545453512
2844,de,formulate,verb,f________,"etw ausarbeiten, formulieren",Das Team arbeitet einen Plan aus.,-0.956776946
2845,de,vow,verb,v__,geloben,Die beiden wollen sich gegenseitig ewige Freundschaft geloben.,-0.87914698
2846,de,downtown,adjective,d_______,"Innenstadt, Stadtmitte","Sie wohnen in einer Wohnung, die sich in der Innenstadt befindet.",-0.326746359
2847,de,illuminating,adjective,i___________,"aufschlussreich, erhellend",Die Diskussion war sehr aufschlussreich.,-2.926543059
2848,de,raised,adjective,r_____,erhöht,"Er stand auf einer erhöhten Plattform, damit man seine Rede besser hören konnte.",-1.71448403
2849,de,dad,noun,d__,"Papa, Vati (nicht: father)",Ich nenne meinen Vater Papa.,3.600369026
2850,de,rushed,adjective,r_____,übereilt,Wir sollten keine übereilte Entscheidung treffen und alle Optionen in Erwägung ziehen.,-1.978882709
2851,de,century,noun,c______,Jahrhundert,Zur letzten Jahrhundertwende gab es ein großes Fest.,2.027197068
2852,de,timing,noun,t_____,zeitliche Planung,Überprüfen Sie bitte die zeitliche Planung Ihrer Flüge sorgfältig.,-0.277410131
2853,de,citizen,noun,c______,Bürger,Die Bürger der Stadt waren mit dem neuen Bürgermeister nicht zufrieden. ,-0.021272414
2854,de,improved,adjective,i_______,verbessert,Die verbesserte Formel machte das Produkt noch erfolgreicher.,-0.384053632
2855,de,valued,adjective,v_____,geschätzt,Er ist ein geschätzter Freund unserer Familie.,-1.370166748
2856,de,realistic,adjective,r________,realistisch,Wir müssen realistisch bleiben.,2.278818951
2857,de,wish,noun,w___,Wunsch,"Sein größter Wunsch ist es, einmal Enkelkinder zu haben.",2.47279563
2858,de,internationally,adverb,i______________,weltweit,Wird diese Kreditkarte weltweit akzeptiert?,-1.172646017
2859,de,heterosexuality,noun,h______________,Heterosexualität,Gleichgeschlechtliche Partnerschaften werden oft vor dem Hintergrund der Heterosexualität betrachtet.,0.223628822
2860,de,pineapple,noun,p________,Ananas,Der Strandverkäufer verkauft frische Ananas.,1.109351839
2861,de,hike,verb,h___,wandern,Am Wochenende waren wir wandern.,0.90453051
2862,de,investigating,adjective,i____________,ermittelnd,"Die ermittelnde Behörde ist dabei, den Fall zu lösen.",-0.801489828
2863,de,backside,noun,b_______,"Hinterteil, Hintern (nicht: bottom)",Ich bin auf dem Eis ausgerutscht und auf mein Hinterteil gefallen.,-2.597052678
2864,de,thorough,adjective,t_______,umfassend,Sie müssen für diesen Job eine umfassende Ausbildung vorweisen.,-3.048638512
2865,de,politician,noun,p_________,Politiker / Politikerin,Dieser Politiker genießt das Vertrauen vieler Wähler und Wählerinnen.,0.265518578
2866,de,skull,noun,s____,Schädel,"Man sollte beim Skifahren heutzutage wirklich einen Helm tragen, um den Schädel vor Verletzungen zu schützen.",-0.783371878
2867,de,magic,noun,m____,"Magie, Zauber","Der alte Mann erzählt gerne Märchen, die sehr viel Magie enthalten.",2.559380422
2868,de,dig,verb,d__,graben,Der Hund gräbt ein Loch in den Boden.,0.569380578
2869,de,spelling,noun,s_______,Rechtschreibung,"Sie hat sich vorgenommen, mehr auf ihre Rechtschreibung zu achten.",-0.623697617
2870,de,cow,noun,c__,Kuh,Die Kuh gibt Milch.,2.306977338
2871,de,editor,noun,e_____,Herausgeber,Die Herhausgeberin der Zeitung macht ihre Arbeit gut.,0.498791059
2872,de,merit,noun,m____,Vorteil (nicht: advantage),Sandra und ihre beste Freundin diskutieren über die Vorteile einer guten Ehe.,-3.450557161
2873,de,sharply,adverb,s______,scharf,Die Chili ist deutlich kleiner als Pfefferoni und brennt auch scharf im Mund.,-3.220725821
2874,de,dear,adjective,d___,Lieber (am Anfang eines Briefes),"Liebe Anna, wie geht es dir?",3.785985956
2875,de,recovery,noun,r_______,"Genesung, Erholung",Die Ärztin hat zuvor noch nie eine derart schnelle Genesung nach einer Operation gesehen.,-0.475195638
2876,de,perfection,noun,p_________,Perfektion,"Sie will Perfektion erlangen, deshalb übt sie ohne Pause.",2.282474676
2877,de,casual,adjective,c_____,"locker, zwanglos",Ich habe mich zwanglos mit ihm unterhalten.,-1.711776179
2878,de,experiment,verb,e_________,experimentieren,Der Künstler experimentiert mit verschiedenen Materialien.,0.718153083
2879,de,director,noun,d_______,Regisseur,Der Regisseur ist für den Film verantwortlich.,0.916826519
2880,de,professor,noun,p________,Hochschullehrer / Hochschullehrerin,"Eine Hochschullehrer war bereit, den Vorfall genauer zu beschreiben.",0.310769081
2881,de,open,adjective,o___,offen,Die offene Bäckerei schließt in ein paar Minuten.,2.455388518
2882,de,ride,noun,r___,Fahrt,Die Fahrt mit dem Bus verging wirklich sehr schnell.,1.271334806
2883,de,near,preposition,n___,in der Nähe,Die Familie wohnt in der Nähe der Post.,1.675727883
2884,de,terrible,adjective,t_______,furchtbarer,Da kam ihr ein furchtbarer Gedanke.,-0.048739383
2885,de,hour,noun,h___,Stunde,Die Tour beginnt zu jeder vollen Stunde.,3.311809343
2886,de,hairy,adjective,h____,"haarig, stark behaart",Der junge Mann hat eine stark behaarte Brust.,1.194878193
2887,de,disconnected,adjective,d___________,zusammenhangslos,Der Aufsatz besteht nur aus zusammenhanglosen Sätzen. ,-2.44301737
2888,de,computer,noun,c_______,Computer,Jeder Schüler hat mittlerweile einen Computer zu Hause.,2.451159556
2889,de,media,noun,m____,Medien,Alle Medien berichten schon den ganzen Tag von dem Unfall.,1.643765805
2890,de,intuition,noun,i________,Intuition,Eine gute Intuition kann Leben retten.,1.255277064
2891,de,sick,adjective,s___,krank,"Wenn du wirklich so krank bist, dann solltest du zu Hause bleiben und dich auskurieren.",1.895732273
2892,de,sofa,noun,s___,Couch,Wir haben eine gemütliche große Couch für unser Wohnzimmer gekauft.,2.291383093
2893,de,bodybuilding,noun,b___________,Muskelaufbau,Früher hat Arnold Schwarzenegger viel trainiert. Er hat gezielten Muskelaufbau betrieben.,-0.901560305
2894,de,alter,verb,a____,etw ändern (nicht: modify),Er trainierte täglich und veränderte somit sein Aussehen.,-2.038423293
2895,de,accumulate,verb,a_________,"etw ansammeln, anhäufen",Über die Jahre hinweg sammeln sich viele Bücher in der Wohnung an.,-1.612756887
2896,de,technique,noun,t________,Verfahren,"Der Autor kombiniert verschiedene Verfahren, um die Geschichte zu erzählen.",-2.457702781
2897,de,slavery,noun,s______,Sklaverei,Sklaverei verstößt gegen die Menschenrechte und ist nach wie vor ein Problem in vielen Ländern.,1.438390461
2898,de,molecule,noun,m_______,Molekül,Das Molekül besteht aus zwei Atomen.,0.164667642
2899,de,journal,noun,j______,"Zeitschrift, Fachzeitschrift",Die Doktorantin hat einen Artikel in einer renommierten Fachzeitschrift veröffentlicht.,1.990696883
2900,de,radioactive,adjective,r__________,radioaktiv,Die umliegenden Gebäude müssen auf radioaktive Strahlung untersucht werden.,1.375818785
2901,de,pin,verb,p__,etw befestigen,Sie befestigt das Bild an der Wand.,-0.933938357
2902,de,trout,noun,t____,Forelle,Sollen wir heute eine Forelle zum Abendessen braten?,-1.345795985
2903,de,react,verb,r____,reagieren,"Ich hätte mir nicht gedacht, dass sie so reagieren wird.",1.60547102
2904,de,job,noun,j__,"Arbeit, Stelle",Bewirbst du dich für diese Stelle?,2.833891833
2905,de,microchip,noun,m________,Mikrochip,Dieses Gerät funktioniert mit einem Mikrochip.,1.414928378
2906,de,tight,adjective,t____,fest,Er steckte sein Haar zu einem festen Knoten auf.,-0.166019634
2907,de,openly,adverb,o_____,offen,Sie sprechen sich offen gegen die neuen Richtlinien aus.,0.027977551
2908,de,sailor,noun,s_____,"Seefahrer / Seefahrerin, Matrose / Matrosin",Er heuerte nach der Schule als Matrose bei einer großen Frachtgesellschaft an.,-0.913689123
2909,de,uphold,verb,u_____,wahren,"Die Regierungen haben die Pflicht, die Menschenrechte zu wahren.",-2.66902913
2910,de,front,adjective,f____,vorderster,"Im Kino mag ich nicht, in den vordersten Reihen zu sitzen.",-0.458476106
2911,de,materialistic,adjective,m____________,materialistisches,Dein materialistisches Denken ist bedenklich. Brauchst du wirklich immer das neueste Handy?,0.637774658
2912,de,auction,noun,a______,Versteigerung,"Er nahm an der Versteigerung teil, weil er einen Ring für seine Frau kaufen wollte.",0.105090344
2913,de,team,noun,t___,Mannschaft,Die gegnerische Mannschaft ist nicht zu unterschätzen.,3.381316165
2914,de,sociological,adjective,s___________,sozialwissenschaftlich,"Es gibt einige sozialwissenschaftliche Fragen, die im Rahmen dieser Vorlesung diskutiert werden sollen.",-2.701371259
2915,de,band,noun,b___,Musikgruppe,Heute spielt eine bekannte Musikgruppe in unserer Lieblingsbar.,3.105849561
2916,de,block,noun,b____,Block,In diesem Häuserblock wird nächsten Monat eine Wohnung frei.,2.086932328
2917,de,fund,verb,f___,etw finanzieren,Die Errichtung des Denkmals wurde von privaten Sponsoren finanziert.,-1.521737257
2918,de,meantime,noun,m_______,Zwischenzeit,Ich gehe jetzt einkaufen. In der Zwischenzeit könntest du die Küche aufräumen.,0.343009518
2919,de,accusation,noun,a_________,"Beschuldigung, Anschuldigung",Er wies die Anschuldigung von sich.,-0.722252083
2920,de,cinematography,noun,c_____________,Kinematografie,Die Kinematografie umfasst die Grundlagen der Filmaufnahme.,-0.761877856
2921,de,cardiologist,noun,c___________,Kardiologe,Der Kardiologe untersucht das Herz des Patienten.,0.282473638
2922,de,harmonic,adjective,h_______,harmonisch,Diese Melodie klingt sehr harmonisch.,0.50359317
2923,de,voiceless,adjective,v________,stimmlos,Der Unterschied zwischen stimmhaftem und stimmlosem S ist vielen nicht geläufig.,-0.796265182
2924,de,canvas,noun,c_____,"Segeltuch, Plane",Die Taschen sind aus alten Segeltüchern gefertigt.,-1.576446376
2925,de,motorcycle,noun,m_________,Motorrad,Lukas fährt mit seinem Motorrad eine kurvenreiche Strecke.,-0.844925584
2926,de,announce,verb,a_______,"etw bekanntgeben, etw verkünden",Bei der Feier gaben sie ihre Verlobung bekannt. ,0.860860903
2927,de,redhead,noun,r______,Rothaariger / Rothaarige,Rothaarige gelten in manchen Kulturkreisen als besonders attraktiv.,-1.046657818
2928,de,hat,noun,h__,Hut,Der Mann trägt jeden Tag den gleichen Hut.,1.58220175
2929,de,describe,verb,d_______,jdn/etw beschreiben,Das Buch beschreibt die Geschichte der Menschheit.,0.42303485
2930,de,subsequent,adjective,s_________,nachfolgende,Das müsst ihr in einem nachfolgenden Meeting noch entscheiden.,-2.502462603
2931,de,scanner,noun,s______,Scanner,Dieser Scanner ist hochauflösend und äußerst schnell.,2.494044876
2932,de,confine,verb,c______,"etw auf etw beschränken, auf etw beschränkt sein",Die Klassenzimmer sind auf 25 Schüler beschränkt.,-2.781351063
